full_name,created_at,updated_at,size,stargazers_count,language,has_issues,forks_count,archived,open_issues_count,topics,open_issues,description,fork,has_rego,has_sentinel,has_pulumi,has_cedar,has_kyverno,has_custodian,has_awsconfigcloudgaurd,has_Kubewarden,has_opagatekeeper,contributors_count
Loongson-Cloud-Community/dockerfiles,2022-07-20T02:10:33Z,2025-04-07T07:37:48Z,121205,18,Go,True,17,False,5,,5,,False,False,False,True,False,False,False,False,False,True,15
GoogleContainerTools/kpt-config-sync,2022-03-02T07:20:59Z,2025-04-07T18:00:13Z,49947,250,Go,True,45,False,23,"configuration-management,gitops,kubernetes",23,"Config Sync - used to sync Git, OCI and Helm charts to your clusters.",False,False,False,True,False,False,False,False,False,True,18
GoogleCloudPlatform/pubsec-declarative-toolkit,2021-05-07T18:14:53Z,2025-03-17T06:58:37Z,11863,34,Shell,True,28,False,269,,269,The GCP PubSec Declarative Toolkit is a collection of declarative solutions to help you on your Journey to Google Cloud. Solutions are designed using Config Connector and deployed using Config Controller.,False,False,False,True,False,False,False,False,False,True,20
terraform-google-modules/terraform-example-foundation,2019-12-02T23:54:32Z,2025-04-08T07:06:16Z,3310,1303,HCL,True,730,False,20,"cft-terraform,end-to-end,operations",20,Shows how the CFT modules can be composed to build a secure cloud foundation,False,False,False,True,False,False,False,False,False,True,73
GoogleCloudPlatform/terraform-google-enterprise-genai,2024-03-25T20:24:25Z,2025-03-13T01:13:08Z,3049,27,HCL,True,15,False,24,,24,,False,False,False,True,False,False,False,False,False,True,12
GoogleCloudPlatform/anthos-config-management-samples,2021-04-21T14:43:19Z,2025-04-03T22:27:02Z,3308,88,Shell,True,241,False,6,"acm,anthos,config-management,config-sync,gke,policy-controller,samples",6,Code samples for Anthos Config Management,False,False,False,True,False,False,False,False,False,True,28
securekubernetes/securekubernetes,2019-11-20T23:27:51Z,2025-03-25T02:57:44Z,1737,206,Makefile,True,60,False,2,"attacking,attacking-and-defending,defending,kubecon,kubecon2019,kubernetes,security,workshop",2,Attacking and Defending Kubernetes Clusters: A Guided Tour,False,False,False,True,False,False,False,False,False,True,5
jixiuf/vmacs,2010-11-16T12:13:34Z,2025-04-08T08:57:15Z,85720,54,Emacs Lisp,True,10,False,1,,1,my .emacs.d&dotfiles,False,False,False,False,False,False,True,False,False,False,3
bacen/pix-dict-api,2020-02-18T14:34:50Z,2025-04-08T00:00:10Z,190,420,,True,60,False,25,"bacen,bcb,dict,instant-payments,pix",25,API do DICT - Diretório de Identificadores de Contas Transacionais,False,False,False,False,False,False,True,False,False,False,4
commercialhaskell/all-cabal-metadata,2015-05-12T21:40:27Z,2025-04-08T12:03:15Z,172139,9,Shell,True,8,False,0,,0,Current metadata for all cabal files,False,False,False,False,False,False,True,False,False,False,3
russolsen/ham_radio_question_pool,2019-12-16T15:23:23Z,2025-02-23T23:41:06Z,2597,26,Ruby,True,10,False,3,,3,All of the current questions for the FCC amateur radio license exams in machine readable format.,False,False,False,False,False,False,True,False,False,False,4
hitcherland/FoundryVTT-Heart,2021-06-10T21:41:50Z,2024-10-12T07:06:38Z,2772,8,JavaScript,True,16,False,18,,18,Basic FoundryVTT System for Heart - The City Beneath,False,False,False,False,False,False,True,False,False,False,7
Veridax/privapi,2019-03-29T17:28:39Z,2024-04-27T08:50:28Z,19799,46,Python,True,12,False,3,"devsecops,gdpr,lstm-neural-networks,privacy,privacy-by-design,privacy-enhancing-technologies,security-tools",3,Detect Sensitive REST API communication using Deep Neural Networks,False,False,False,False,False,False,True,False,False,False,3
permitio/opal,2021-02-14T11:37:31Z,2025-04-08T13:24:00Z,6182,5241,Python,True,208,False,85,"authorization,cedar,hacktoberfest,microservices,opa,opal,open-policy-agent,openfga,policy,policy-as-code,pubsub,realtime,websocket",85,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...)",False,True,False,False,False,False,False,False,False,False,69
petergu684/HoloLens2-ResearchMode-Unity,2020-09-03T17:30:42Z,2025-04-02T00:39:31Z,16725,208,ShaderLab,True,61,False,28,,28,Unity Plugin for using research mode functionality in HoloLens 2. Modified based on HoloLens2ForCV.,False,False,True,False,False,False,False,False,False,False,3
mapbox/asset-tracking,2019-09-12T17:17:19Z,2025-02-25T06:25:24Z,675,85,JavaScript,True,28,False,2,,2,"Mapbox Solution for ingesting, enriching, storing, and retrieving live location data",False,False,False,True,False,False,False,False,False,False,4
cedar-policy/cedar,2023-04-25T15:13:59Z,2025-04-08T14:19:16Z,8194,983,Rust,True,93,False,135,,135,Implementation of the Cedar Policy Language,False,False,False,False,True,False,False,False,False,False,42
cedar-policy/cedar,2023-04-25T15:13:59Z,2025-04-08T14:19:16Z,8194,983,Rust,True,93,False,135,,135,Implementation of the Cedar Policy Language,False,False,False,False,True,False,False,False,False,False,42
cedar-policy/cedar,2023-04-25T15:13:59Z,2025-04-08T14:19:16Z,8194,983,Rust,True,93,False,135,,135,Implementation of the Cedar Policy Language,False,False,False,False,True,False,False,False,False,False,42
web3infra-foundation/mega,2023-03-01T23:26:30Z,2025-04-08T02:37:47Z,41720,215,Rust,True,42,False,17,"buck2,decentralised,git,google,hacktoberfest,monorepo,p2p,p2p-git,piper,rust",17,Mega is an unofficial open source implementation of Google Piper.,False,False,False,False,True,False,False,False,False,False,29
datreeio/CRDs-catalog,2022-03-01T11:06:55Z,2025-04-08T09:54:34Z,10888,583,Python,True,254,False,31,"crds,customresourcedefinition,jsonschema,kubernetes,schema,shift-left",31,Popular Kubernetes CRDs (CustomResourceDefinition) in JSON schema format.,False,False,False,True,False,False,False,False,False,True,194
GoogleCloudPlatform/click-to-deploy,2018-04-05T21:20:03Z,2025-04-07T04:25:25Z,322207,743,Python,True,458,False,186,"cloud,gcp,gke,google-cloud-marketplace,k8s",186,Source for Google Click to Deploy solutions listed on Google Cloud Marketplace.,False,False,False,True,False,False,False,False,False,True,76
Azure/aks-engine-azurestack,2022-08-24T18:31:04Z,2025-04-01T22:36:12Z,112056,19,Go,True,13,False,10,,10,AKS Engine: Units of Kubernetes on Azure Stack Hub!,False,False,False,True,False,False,False,False,False,True,364
nephio-project/nephio-packages,2022-08-02T19:58:08Z,2025-02-06T09:01:38Z,95,8,,True,20,False,0,,0,Contains kpt packages for Nephio.,False,False,False,True,False,False,False,False,False,True,6
developer-guy/policy-as-code-war,2021-02-25T07:18:02Z,2025-01-03T12:18:33Z,248,61,,True,7,False,1,"kubernetes,kyverno,minikube,opa,open-policy-agent,policy-as-code",1,OPA Gatekeeper vs Kyverno,False,False,False,False,False,True,False,False,False,False,2
developer-guy/policy-as-code-war,2021-02-25T07:18:02Z,2025-01-03T12:18:33Z,248,61,,True,7,False,1,"kubernetes,kyverno,minikube,opa,open-policy-agent,policy-as-code",1,OPA Gatekeeper vs Kyverno,False,False,False,True,False,False,False,False,False,True,2
developer-guy/policy-as-code-war,2021-02-25T07:18:02Z,2025-01-03T12:18:33Z,248,61,,True,7,False,1,"kubernetes,kyverno,minikube,opa,open-policy-agent,policy-as-code",1,OPA Gatekeeper vs Kyverno,False,False,False,False,False,True,False,False,False,False,2
developer-guy/policy-as-code-war,2021-02-25T07:18:02Z,2025-01-03T12:18:33Z,248,61,,True,7,False,1,"kubernetes,kyverno,minikube,opa,open-policy-agent,policy-as-code",1,OPA Gatekeeper vs Kyverno,False,False,False,True,False,False,False,False,False,True,2
rancher/charts,2018-04-02T03:21:06Z,2025-04-08T09:41:38Z,357203,402,Smarty,False,720,False,17,,17,Github based Helm Chart Index Repository providing charts crafted for Rancher Manager,False,False,False,True,False,False,False,False,False,True,142
courselabs/kubernetes,2021-04-09T15:27:30Z,2025-03-26T15:00:32Z,4134,68,Go,True,58,False,3,kubernetes,3,Labs and exercises to help you learn Kubernetes.,False,False,False,True,False,False,False,False,False,True,3
oss-compass/compass-projects-information,2022-09-29T09:46:29Z,2025-04-05T21:30:29Z,14563,18,,True,27,False,9,,9,Meta Data && Feedback for OSS Compass,False,False,False,False,False,False,True,False,False,False,29
worldbank/sdg-metadata,2020-01-18T16:00:09Z,2024-11-20T16:07:29Z,4187048,8,JavaScript,True,7,False,4,,4,SDG Metadata Translation Pilot,False,False,False,False,False,False,True,False,False,False,19
github/codeql,2018-07-31T16:35:51Z,2025-04-08T13:58:35Z,417302,8210,CodeQL,True,1647,False,1193,"codeql,github-advanced-security,github-security-lab,semmle-ql,works-with-codespaces",1193,"CodeQL: the libraries and queries that power security researchers around the world, as well as code scanning in GitHub Advanced Security",False,False,False,False,False,False,True,False,False,False,384
X-lab2017/open-digger,2020-08-18T11:03:58Z,2025-03-31T07:25:22Z,53856,322,Jupyter Notebook,True,95,False,24,"data-analysis,github,hacktoberfest,openrank",24,Open source analysis tools,False,False,False,False,False,False,True,False,False,False,47
ProgettoArchimista/archimista,2015-11-25T15:19:33Z,2024-10-05T22:10:14Z,2527,12,Ruby,True,15,False,9,,9,Archimista 3.0.0,False,False,False,False,False,False,True,False,False,False,5
haacked/haacked.com,2013-11-26T06:12:53Z,2025-03-18T13:26:42Z,284958,144,Shell,True,181,False,6,"blog,github-pages,jekyll",6,You've been haacked and you like it,False,False,False,False,False,False,True,False,False,False,535
manheim/manheim-c7n-tools,2019-05-24T12:44:54Z,2024-09-04T01:25:33Z,424,45,Python,True,22,False,8,,8,"Manheim's Cloud Custodian (c7n) wrapper package, policy generator, runner, and supporting tools.",False,False,False,False,False,False,True,False,False,False,7
ulissigroup/wherewulff,2021-02-05T20:46:33Z,2025-03-03T11:11:00Z,796431,32,Python,True,5,False,0,,0,WhereWulff: A semi-autonomous workflow for systematic catalyst surface reactivity under reaction conditions,False,False,False,False,False,False,True,False,False,False,3
permitio/opal-example-policy-repo,2021-04-06T23:43:56Z,2025-03-22T10:33:54Z,48,28,Open Policy Agent,True,173,False,1,example,1,An example repository for OPAL policy tracking,False,False,False,False,True,False,False,False,False,False,6
cedar-policy/cedar-examples,2023-04-18T16:50:40Z,2025-04-08T14:19:01Z,891,82,Rust,True,29,False,13,,13,Some examples of using the Cedar language to specify authorization,False,False,False,False,True,False,False,False,False,False,21
cedar-policy/cedar-examples,2023-04-18T16:50:40Z,2025-04-08T14:19:01Z,891,82,Rust,True,29,False,13,,13,Some examples of using the Cedar language to specify authorization,False,False,False,False,True,False,False,False,False,False,21
build-on-aws/bookstore-demo-app-with-authz,2023-10-31T16:48:01Z,2025-04-01T19:23:32Z,1864,11,Python,True,10,False,0,"amazon-cognito,amazon-verified-permissions,authorization,aws-amplify,aws-amplify-vue,aws-lambda,aws-lambda-python,cedar,python,python3",0,"Authorization is one of the foundational needs when building your applications and services. Learn how, with the help of Cedar and Amazon Verified Permissions, to to add non-trivial authorization rules to your web application.",False,False,False,False,True,False,False,False,False,False,3
cedar-policy/cedar-local-agent,2023-10-30T21:38:14Z,2025-02-17T18:27:50Z,246,21,Rust,True,5,False,6,,6,,False,False,False,False,True,False,False,False,False,False,15
cedar-policy/cedar-local-agent,2023-10-30T21:38:14Z,2025-02-17T18:27:50Z,246,21,Rust,True,5,False,6,,6,,False,False,False,False,True,False,False,False,False,False,15
cedar-policy/cedar-local-agent,2023-10-30T21:38:14Z,2025-02-17T18:27:50Z,246,21,Rust,True,5,False,6,,6,,False,False,False,False,True,False,False,False,False,False,15
aws-samples/generative-ai-newsletter-app,2024-04-04T11:41:24Z,2025-03-24T06:57:46Z,5918,45,TypeScript,True,6,False,15,"amazon-verified-permissions,appsync,appsync-graphql-api,appsync-resolvers,aws,aws-cdk,bedrock,cdk,cloudscape-design,genai,genai-usecase,generative-ai,generative-ai-samples,lambda,pinpoint,react,serverless,typescript",15,The Generative AI Newsletter Application sample is a ready-to-use serverless solution designed to allow users to create rich newsletters automatically with content summaries that are AI-generated.,False,False,False,False,True,False,False,False,False,False,3
prancer-io/prancer-compliance-test,2020-05-15T03:23:07Z,2024-06-13T07:44:23Z,15660,39,Open Policy Agent,True,12,False,7,"devops,devsecops,iac,iac-security,opa,policy,rego",7,This repository includes cloud security policies for IaC and live resources.,False,True,False,False,False,False,False,False,False,False,20
kcl-lang/modules,2023-10-08T08:07:59Z,2025-04-06T19:41:23Z,25923,26,Roff,True,27,False,6,,6,KCL Community Modules. View on Artifact Hub: https://artifacthub.io/packages/search?org=kcl&sort=relevance&page=1,False,False,False,True,False,False,False,False,False,True,24
kubeflow/testing,2018-01-31T13:45:52Z,2024-05-07T13:11:29Z,25547,63,Python,True,89,False,31,,31,Test infrastructure and tooling for Kubeflow.,False,False,False,True,False,False,False,False,False,True,61
redhat-openshift-ecosystem/community-operators-prod,2021-06-15T17:03:54Z,2025-04-08T13:46:47Z,222126,114,Dockerfile,True,556,False,5,,5,community-operators metadata backing OpenShift OperatorHub,False,False,False,True,False,False,False,False,False,True,928
alcideio/rbac-tool,2020-03-22T17:22:01Z,2025-04-07T12:36:02Z,851,1009,Go,True,72,False,10,"access-control,acl,authorization,cluster,k8s-cluster,krew-plugin,kubectl,kubectl-plugin,kubernetes,kubernetes-api,kubernetes-rbac,least-privilege,permissions,podsecuritypolicies,rapid7,rbac,security,who-can,whoami",10,"Rapid7 | insightCloudSec | Kubernetes RBAC Power Toys - Visualize, Analyze, Generate & Query",False,False,False,True,False,False,False,False,False,True,14
Azure/sg-aks-workshop,2019-10-07T17:57:40Z,2025-04-03T15:20:21Z,106833,194,C#,True,271,False,9,"aks,governance,kubernetes,security,workshop",9,Security + Governance Workshop,False,False,False,True,False,False,False,False,False,True,17
redhat-cop/acm-policies,2020-06-26T20:49:46Z,2025-03-24T08:23:20Z,52,23,Shell,True,17,False,0,container-cop,0,Curated set of policies for Advanced Cluster Management for Kubernetes,False,False,False,True,False,False,False,False,False,True,2
open-sdg/open-sdg,2018-11-30T19:14:43Z,2025-03-21T03:35:16Z,20577,66,JavaScript,True,83,False,51,,51,A platform for collecting and disseminating data for the Sustainable Development Goal global indicators.,False,False,False,False,False,False,True,False,False,False,23
department-of-veterans-affairs/vets-website,2015-03-31T18:34:05Z,2025-04-08T15:18:01Z,377671,250,JavaScript,True,134,False,159,"frontend,hacktoberfest,platform",159,Frontend for VA.gov,False,False,False,False,False,False,True,False,False,False,593
materialsproject/custodian,2013-02-04T18:33:16Z,2025-04-02T04:30:10Z,104803,152,Python,True,110,False,30,,30,"A simple, robust and flexible just-in-time job management framework in Python.",False,False,False,False,False,False,True,False,False,False,60
XgridInc/xc3,2023-05-11T15:16:40Z,2024-12-11T04:04:43Z,3143,52,Python,True,48,False,22,"cloud,control,cost,optimize",22,"XC3 is a cloud agnostic and risk free package offering powered by Cloud Custodian that provides resource inventory, tagging compliance, unused or invalid resources cleanup, account maintenance, cost control, backups, monitoring and alerting.",False,False,False,False,False,False,True,False,False,False,11
duneanalytics/spellbook,2020-01-31T08:49:46Z,2025-04-08T13:43:19Z,444335,1299,Python,True,1249,False,28,,28,SQL views for Dune,False,False,False,False,False,False,True,False,False,False,640
PlanB-Network/bitcoin-educational-content,2023-04-29T13:10:06Z,2025-04-08T14:52:31Z,1459190,54,Python,True,140,False,326,,326,,False,False,False,False,False,False,True,False,False,False,54
mongodb/terraform-provider-mongodbatlas,2019-08-15T15:55:57Z,2025-04-08T15:18:23Z,41172,255,Go,True,189,False,21,"atlas,mongodb-atlas-provider,mongodbatlas,terraform,terraform-provider",21,"Terraform MongoDB Atlas Provider: Deploy, update, and manage MongoDB Atlas infrastructure as code through HashiCorp Terraform",False,False,False,False,True,False,False,False,False,False,100
kmsmith137/simpulse,2016-06-08T17:18:15Z,2024-12-30T10:18:37Z,329,15,C++,True,9,False,0,,0,C++/python library for simulating FRB's and pulsars,False,False,False,False,True,False,False,False,False,False,6
celest-dev/celest,2023-11-13T22:17:01Z,2025-04-08T14:31:38Z,22361,262,Dart,True,11,False,23,"backend,cloud,dart,flutter,serverless",23,The Flutter cloud platform,False,False,False,False,True,False,False,False,False,False,8
cedar-policy/rfcs,2023-06-09T17:47:11Z,2025-03-11T17:59:09Z,475,16,,True,10,False,11,,11,RFCs for Cedar,False,False,False,False,True,False,False,False,False,False,15
cedar-policy/rfcs,2023-06-09T17:47:11Z,2025-03-11T17:59:09Z,475,16,,True,10,False,11,,11,RFCs for Cedar,False,False,False,False,True,False,False,False,False,False,15
hashintel/hash,2019-07-15T16:19:36Z,2025-04-08T09:03:42Z,350195,1171,TypeScript,True,89,False,32,"ai,database,graph,hash,rust,superapp,type-system,typescript",32,"🚀  The open-source, multi-tenant, self-building knowledge graph",False,False,False,False,True,False,False,False,False,False,51
cedar-policy/cedar-java,2023-04-25T18:22:57Z,2025-04-07T20:59:30Z,617,54,Java,True,24,False,16,,16,Java bindings for the Cedar language,False,False,False,False,True,False,False,False,False,False,19
awslabs/cedar-access-control-for-k8s,2024-10-23T18:50:08Z,2025-04-06T15:43:44Z,631,123,Go,True,7,False,29,,29,"Cedar for Kubernetes brings the power of Cedar to Kubernetes authorization and admission validation, showing how cluster administrators can enable a unified access control language for principals making API calls and giving policy authors a single language to write and reason about",False,False,False,False,True,False,False,False,False,False,5
awslabs/cedar-access-control-for-k8s,2024-10-23T18:50:08Z,2025-04-06T15:43:44Z,631,123,Go,True,7,False,29,,29,"Cedar for Kubernetes brings the power of Cedar to Kubernetes authorization and admission validation, showing how cluster administrators can enable a unified access control language for principals making API calls and giving policy authors a single language to write and reason about",False,False,False,False,True,False,False,False,False,False,5
cedar-policy/cedar-spec,2023-04-25T18:20:07Z,2025-04-07T22:13:53Z,3372,108,Lean,True,19,False,44,,44,Definitional implementation of Cedar language and utilities for DRT,False,False,False,False,True,False,False,False,False,False,19
kubernetes-sigs/wg-policy-prototypes,2020-04-02T10:09:05Z,2025-04-04T04:20:09Z,42312,67,Go,True,39,False,1,k8s-sig-auth,1,A place for policy work group related proposals and prototypes.,False,False,False,False,False,True,False,False,False,False,26
kyverno/kyverno,2019-02-04T16:25:48Z,2025-04-08T11:57:58Z,142570,6200,Go,True,985,False,407,"kubernetes,policy-management",407,Cloud Native Policy Management,False,False,False,False,False,True,False,False,False,False,381
raspbernetes/k8s-security-policies,2020-06-17T00:13:23Z,2025-02-14T05:45:42Z,63,176,Open Policy Agent,True,24,False,15,"benchmark,cis,cis-kubernetes-benchmark,conftest,gatekeeper,kubernetes,kubernetes-clusters,kubesec,open-policy-agent,raspbernetes,rego-files,rego-policy,security,violation",15,This repository offers a comprehensive library of security policies designed to enhance the security of Kubernetes cluster configurations. The policies are developed in accordance with the CIS Kubernetes benchmark.,False,True,False,False,False,False,False,False,False,False,5
redhat-cop/rego-policies,2020-05-11T02:59:34Z,2025-03-31T10:16:36Z,3319,165,Shell,True,36,False,5,"conftest,container-cop,gatekeeper,opa,rego",5,Rego policies collection,False,True,False,False,False,False,False,False,False,False,13
replicatedhq/kURL,2019-07-25T20:41:29Z,2025-04-06T02:18:42Z,45599,777,Shell,True,79,False,70,"airgapped,bash,ceph,contour,kubeadm,kubernetes,kubernetes-cluster,kubernetes-installation,kubernetes-installer,kurl,rook",70,"Production-grade, airgapped Kubernetes installer combining upstream k8s with overlays and popular components",False,True,False,False,False,False,False,False,False,False,93
NVIDIA/gpu-operator,2019-02-26T22:56:06Z,2025-04-08T11:32:10Z,96048,2078,Go,True,337,False,362,"cuda,gpu,kubernetes,nvidia",362,"NVIDIA GPU Operator creates, configures, and manages GPUs in Kubernetes",False,False,False,False,False,True,False,False,False,False,60
educates/educates-training-platform,2022-03-31T00:11:10Z,2025-04-06T05:39:22Z,26416,87,Python,True,25,False,100,"hands-on-lab,kubernetes,kubernetes-operator,learning-by-doing",100,"A platform for hosting interactive workshop environments in Kubernetes, or on top of a local container runtime.",False,False,False,False,False,True,False,False,False,False,12
nirmata/kyverno-policies,2021-11-29T18:15:20Z,2025-03-29T18:21:25Z,1387,16,HCL,True,16,False,24,"kubernetes,policy-as-code,security",24,Curated Policy Sets from Nirmata,False,False,False,False,False,True,False,False,False,False,26
redhat-appstudio/infra-deployments,2021-09-28T13:19:51Z,2025-04-08T15:44:33Z,9840,43,Shell,False,266,False,43,,43,"This repository is an initial set of Argo-CD-based deployments of AppStudio components to a cluster, plus a script to bootstrap Argo CD onto that cluster (to drive these Argo-CD-based deployments, via OpenShift GitOps).",False,False,False,False,False,True,False,False,False,False,166
kubearmor/KubeArmor,2020-11-26T01:59:16Z,2025-04-08T06:24:39Z,61314,1702,Go,True,367,False,256,"bpf,containers,ebpf,hacktoberfest,kernel,kubernetes,lsm,policy,sandbox,security,system,tool",256,"Runtime Security Enforcement System. Workload hardening/sandboxing and implementing least-permissive policies made easy leveraging LSMs (BPF-LSM, AppArmor).",False,False,False,False,False,True,False,False,False,False,109
aws-samples/flux-eks-gitops-config,2021-12-21T16:57:02Z,2025-03-17T18:09:56Z,334,131,,True,51,False,2,"eks,flagger,flux,gitops,kubernetes",2,"Sample configuration blueprint for configuring multiple Amazon EKS clusters (test and production) using GitOps with Flux. This repository installs a set of commonly used Kubernetes add-ons to perform policy enforcement, restrict network traffic with network policies, cluster monitoring, extend Kubernetes deployment capabilities enabling Canary deployments for your applications...",False,False,False,False,False,True,False,False,False,False,4
kyverno/demos,2022-04-01T17:04:04Z,2024-07-17T19:04:01Z,8254,5,Shell,True,11,False,0,,0,demo policies and resources,False,False,False,False,False,True,False,False,False,False,8
pxscene/pxCore2,2014-12-15T23:09:33Z,2025-03-13T03:49:20Z,542083,57,C++,True,106,False,86,,86,Portable framebuffer library and related projects,False,False,False,False,False,False,True,False,False,False,76
1Strategy/cloud-custodian-demo,2018-04-03T17:01:07Z,2024-12-30T00:37:49Z,17657,61,,True,39,False,2,,2,"Cloud Custodian example policies that remediate security issues, enforce tagging, and control costs",False,False,False,False,False,False,True,False,False,False,6
aws-samples/aws-securityhub-automated-remediations-workshop,2020-03-30T21:56:38Z,2025-03-13T12:47:53Z,1682,22,Shell,True,8,False,0,,0,Workshop on how to implement automated remediations of findings submitted to AWS Security Hub leveraging an open source tool named Cloud Custodian,False,False,False,False,False,False,True,False,False,False,2
ONSdigital/sdg-data,2018-05-11T14:48:42Z,2025-03-02T18:25:50Z,426445,18,Python,True,61,False,3,,3,Data repository for SDGs,False,False,False,False,False,False,True,False,False,False,95
juspay/hyperswitch-card-vault,2023-10-19T16:46:22Z,2025-03-28T21:12:25Z,782,44,Rust,True,13,False,21,"beginner-friendly,finance,open-source,postgresql,rust,security",21,Hyperswitch Card Vault is an open-source sensitive information storage system built on Rust.,False,False,False,False,False,False,True,False,False,False,6
yeo/betterdev.link,2017-06-03T14:54:41Z,2025-03-04T20:28:01Z,2414,113,Elixir,True,13,False,9,,9,Links to improve programing skill,False,False,False,False,False,False,True,False,False,False,10
dhruv-tailor/excelmakesbelhappypack,2020-03-31T01:29:09Z,2024-06-13T16:12:19Z,224900,36,Lua,True,14,False,1,,1,"Combination of Governments Expanded, Missions Expanded and Ideas Variation",False,False,False,False,False,False,True,False,False,False,17
EaW-Team/equestria_dev,2017-09-20T09:05:14Z,2025-04-05T18:25:25Z,4706356,123,Python,True,46,False,0,,0,Developer repo for Equestria at War mod,False,False,False,False,False,False,True,False,False,False,254
MoreEventsMod/More_Events_Mod_Beta,2016-05-31T20:24:16Z,2024-05-07T15:09:03Z,453211,19,Python,True,35,False,107,,107,Testing Branch for the Next More Events Mod version,False,False,False,False,False,False,True,False,False,False,53
cloudwu/stellaris_cn,2016-07-29T15:50:03Z,2025-03-14T16:31:18Z,71075,391,Lua,True,152,False,7,,7,Stellaris 群星 汉化 Mod,False,False,False,False,False,False,True,False,False,False,56
hugolantaume/iso-swift,2014-10-23T09:16:53Z,2024-01-23T13:07:44Z,492,19,Ruby,True,18,False,4,,4,Swift code / BIC validation and lookup gem,False,False,False,False,False,False,True,False,False,False,2
open-sdg/open-sdg-data-starter,2018-10-20T04:10:26Z,2025-01-17T13:03:39Z,47264,9,Python,True,69,False,9,,9,A starting point for the data repository of an Open SDG platform implementation.,False,False,False,False,False,False,True,False,False,False,2
cncf/landscape2-sites,2023-08-09T10:04:21Z,2025-04-04T11:59:58Z,377,31,,True,18,False,1,,1,Landscape2 sites settings and deployment workflows,False,False,False,False,False,False,True,False,False,False,14
aws-samples/aws-security-hub-findings-export,2020-07-01T18:58:49Z,2025-01-23T15:10:45Z,217,33,,True,19,False,5,,5,,False,False,False,False,False,False,True,False,False,False,2
Neurone/stellaris-italian-translation,2019-05-02T20:33:59Z,2024-09-07T17:19:48Z,20794,9,JavaScript,True,7,False,2,"italian,italiano,mod,paradox,stellaris,traduzione,translation",2,Mod per giocare Stellaris in italiano,False,False,False,False,False,False,True,False,False,False,7
ComradDoge/DogeEU4,2020-06-10T01:32:01Z,2025-03-22T18:58:42Z,432317,5,Lua,True,10,False,0,,0,Doge Shattered Mod,False,False,False,False,False,False,True,False,False,False,8
open-sdg/sdg-translations,2018-06-24T15:02:02Z,2025-04-04T13:14:35Z,39056,10,Python,True,40,False,4,,4,Translations of language for use with the Sustainable Development Goals.,False,False,False,False,False,False,True,False,False,False,42
rode/rode,2020-11-02T21:27:04Z,2025-02-13T19:47:15Z,944,50,Go,True,10,False,18,"automated-governance,grafeas,policy-as-code,policy-evaluation",18,Rode facilitates Automated Governance in your software supply chain. This repository contains the rode API which is the primary interface between the rode UI or rode Collectors and metadata storage in Grafeas. The rode API provides functions for metadata search and storage as well as policy creation and evaluation. ,False,True,False,False,False,False,False,False,False,False,11
kyverno/policies,2020-12-02T20:44:13Z,2025-04-07T19:36:15Z,4193,373,Shell,True,267,False,78,,78,Kyverno policies for security and best practices ,False,False,False,False,False,True,False,False,False,False,105
kyverno/playground,2023-05-03T14:01:42Z,2025-04-08T09:56:42Z,44495,27,Vue,True,9,False,10,"kyverno,playground",10,Powers the Kyverno playground,False,False,False,False,False,True,False,False,False,False,7
rond-authz/rond,2022-06-03T10:03:42Z,2025-03-10T11:35:31Z,1386,163,Go,True,7,False,35,"authorization,hacktoberfest,openpolicyagent,rbac,security",35,A lightweight container for distributed security policy evaluation,False,True,False,False,False,False,False,False,False,False,21
